Name,Year,Quarter,File_Changed,Insertions,Deletions
Evgeniy Polyakov,2018,Q1,0,0,0
Evgeniy Polyakov,2018,Q2,3,27,0
Evgeniy Polyakov,2018,Q3,8,58,51
Evgeniy Polyakov,2018,Q4,14,119,77
Xingyu Long,2020,Q1,0,0,0
Xingyu Long,2020,Q2,0,0,0
Xingyu Long,2020,Q3,121,3314,1282
Xingyu Long,2020,Q4,0,0,0
PiyushDatta,2020,Q1,0,0,0
PiyushDatta,2020,Q2,20,138,94
PiyushDatta,2020,Q3,0,0,0
PiyushDatta,2020,Q4,0,0,0
Aniket Kumar Singh,2020,Q1,0,0,0
Aniket Kumar Singh,2020,Q2,0,0,0
Aniket Kumar Singh,2020,Q3,1,2,2
Aniket Kumar Singh,2020,Q4,0,0,0
Ilya Persky,2020,Q1,32,331,196
Ilya Persky,2020,Q2,0,0,0
Ilya Persky,2020,Q3,35,318,199
Ilya Persky,2020,Q4,0,0,0
Yunmo Koo,2020,Q1,0,0,0
Yunmo Koo,2020,Q2,0,0,0
Yunmo Koo,2020,Q3,1,2,2
Yunmo Koo,2020,Q4,0,0,0
Pulkit Bhuwalka,2020,Q1,6,150,35
Pulkit Bhuwalka,2020,Q2,0,0,0
Pulkit Bhuwalka,2020,Q3,1,4,4
Pulkit Bhuwalka,2020,Q4,0,0,0
Pulkit Bhuwalka,2019,Q1,7,221,219
Pulkit Bhuwalka,2019,Q2,0,0,0
Pulkit Bhuwalka,2019,Q3,0,0,0
Pulkit Bhuwalka,2019,Q4,1,2,0
Pulkit Bhuwalka,2018,Q1,0,0,0
Pulkit Bhuwalka,2018,Q2,0,0,0
Pulkit Bhuwalka,2018,Q3,0,0,0
Pulkit Bhuwalka,2018,Q4,4,15,8
Steven Hickson,2020,Q1,0,0,0
Steven Hickson,2020,Q2,0,0,0
Steven Hickson,2020,Q3,3,11,3
Steven Hickson,2020,Q4,0,0,0
Steven Hickson,2018,Q1,1,8,0
Steven Hickson,2018,Q2,0,0,0
Steven Hickson,2018,Q3,0,0,0
Steven Hickson,2018,Q4,0,0,0
Steven Hickson,2017,Q1,0,0,0
Steven Hickson,2017,Q2,1,5,0
Steven Hickson,2017,Q3,0,0,0
Steven Hickson,2017,Q4,0,0,0
Josip Djolonga,2020,Q1,0,0,0
Josip Djolonga,2020,Q2,0,0,0
Josip Djolonga,2020,Q3,15,694,33
Josip Djolonga,2020,Q4,0,0,0
codeadmin_peritiae,2020,Q1,0,0,0
codeadmin_peritiae,2020,Q2,0,0,0
codeadmin_peritiae,2020,Q3,4,33,16
codeadmin_peritiae,2020,Q4,0,0,0
HarisWang,2020,Q1,0,0,0
HarisWang,2020,Q2,0,0,0
HarisWang,2020,Q3,1,0,0
HarisWang,2020,Q4,0,0,0
Denis Vnukov,2020,Q1,0,0,0
Denis Vnukov,2020,Q2,0,0,0
Denis Vnukov,2020,Q3,5,167,42
Denis Vnukov,2020,Q4,0,0,0
Denis Vnukov,2019,Q1,0,0,0
Denis Vnukov,2019,Q2,0,0,0
Denis Vnukov,2019,Q3,1,3,0
Denis Vnukov,2019,Q4,0,0,0
Denis Vnukov,2018,Q1,0,0,0
Denis Vnukov,2018,Q2,0,0,0
Denis Vnukov,2018,Q3,0,0,0
Denis Vnukov,2018,Q4,13,113,29
Gmc2,2020,Q1,0,0,0
Gmc2,2020,Q2,0,0,0
Gmc2,2020,Q3,1,7,10
Gmc2,2020,Q4,0,0,0
Hideto Ueno,2020,Q1,0,0,0
Hideto Ueno,2020,Q2,0,0,0
Hideto Ueno,2020,Q3,1,2,0
Hideto Ueno,2020,Q4,0,0,0
Yixing Fu,2020,Q1,0,0,0
Yixing Fu,2020,Q2,23,677,270
Yixing Fu,2020,Q3,29,1022,349
Yixing Fu,2020,Q4,0,0,0
Mikhail Startsev,2020,Q1,0,0,0
Mikhail Startsev,2020,Q2,0,0,0
Mikhail Startsev,2020,Q3,10,254,254
Mikhail Startsev,2020,Q4,0,0,0
jerryyin,2020,Q1,30,296,182
jerryyin,2020,Q2,1,0,3
jerryyin,2020,Q3,3,26,42
jerryyin,2020,Q4,0,0,0
jerryyin,2019,Q1,3,10,10
jerryyin,2019,Q2,26,749,566
jerryyin,2019,Q3,115,826,625
jerryyin,2019,Q4,2,5,4
Daniel Nguyen,2020,Q1,0,0,0
Daniel Nguyen,2020,Q2,37,1375,715
Daniel Nguyen,2020,Q3,253,2323,2899
Daniel Nguyen,2020,Q4,0,0,0
Biagio Montaruli,2020,Q1,0,0,0
Biagio Montaruli,2020,Q2,13,29,32
Biagio Montaruli,2020,Q3,1,4,4
Biagio Montaruli,2020,Q4,0,0,0
acxz,2020,Q1,0,0,0
acxz,2020,Q2,0,0,0
acxz,2020,Q3,2,0,0
acxz,2020,Q4,0,0,0
Kedar Sovani,2020,Q1,0,0,0
Kedar Sovani,2020,Q2,0,0,0
Kedar Sovani,2020,Q3,1,2,0
Kedar Sovani,2020,Q4,0,0,0
Christian,2020,Q1,0,0,0
Christian,2020,Q2,0,0,0
Christian,2020,Q3,1,0,0
Christian,2020,Q4,0,0,0
Paul Wankadia,2020,Q1,0,0,0
Paul Wankadia,2020,Q2,0,0,0
Paul Wankadia,2020,Q3,2,67,13
Paul Wankadia,2020,Q4,0,0,0
Paul Wankadia,2019,Q1,0,0,0
Paul Wankadia,2019,Q2,0,0,0
Paul Wankadia,2019,Q3,0,0,0
Paul Wankadia,2019,Q4,1,0,6
Abhineet Choudhary,2020,Q1,0,0,0
Abhineet Choudhary,2020,Q2,2,54,16
Abhineet Choudhary,2020,Q3,26,373,399
Abhineet Choudhary,2020,Q4,0,0,0
Myung-Hyun Kim,2020,Q1,0,0,0
Myung-Hyun Kim,2020,Q2,0,0,0
Myung-Hyun Kim,2020,Q3,1,0,0
Myung-Hyun Kim,2020,Q4,0,0,0
Sandeep Giri,2020,Q1,0,0,0
Sandeep Giri,2020,Q2,0,0,0
Sandeep Giri,2020,Q3,1,0,0
Sandeep Giri,2020,Q4,0,0,0
Steve Chien,2020,Q1,0,0,0
Steve Chien,2020,Q2,0,0,0
Steve Chien,2020,Q3,2,0,0
Steve Chien,2020,Q4,0,0,0
Alexandre Passos,2020,Q1,51,947,127
Alexandre Passos,2020,Q2,19,302,336
Alexandre Passos,2020,Q3,6,43,82
Alexandre Passos,2020,Q4,0,0,0
Alexandre Passos,2019,Q1,137,2482,1985
Alexandre Passos,2019,Q2,73,1210,1270
Alexandre Passos,2019,Q3,19,125,32
Alexandre Passos,2019,Q4,20,289,67
Alexandre Passos,2018,Q1,475,13596,8162
Alexandre Passos,2018,Q2,153,3996,694
Alexandre Passos,2018,Q3,261,4822,2048
Alexandre Passos,2018,Q4,476,5466,9206
Alexandre Passos,2017,Q1,111,1922,510
Alexandre Passos,2017,Q2,97,2407,2703
Alexandre Passos,2017,Q3,281,11658,2299
Alexandre Passos,2017,Q4,368,7492,7022
Balint Cristian,2020,Q1,0,0,0
Balint Cristian,2020,Q2,3,13,0
Balint Cristian,2020,Q3,1,5,0
Balint Cristian,2020,Q4,0,0,0
Balint Cristian,2019,Q1,0,0,0
Balint Cristian,2019,Q2,0,0,0
Balint Cristian,2019,Q3,0,0,0
Balint Cristian,2019,Q4,2,2,3
Balint Cristian,2018,Q1,0,0,0
Balint Cristian,2018,Q2,0,0,0
Balint Cristian,2018,Q3,3,177,0
Balint Cristian,2018,Q4,4,107,76
Jan Pfeiffer,2020,Q1,0,0,0
Jan Pfeiffer,2020,Q2,1,7,0
Jan Pfeiffer,2020,Q3,2,435,7
Jan Pfeiffer,2020,Q4,0,0,0
Anthony Platanios,2020,Q1,0,0,0
Anthony Platanios,2020,Q2,0,0,0
Anthony Platanios,2020,Q3,9,75,48
Anthony Platanios,2020,Q4,0,0,0
Anthony Platanios,2019,Q1,12,262,140
Anthony Platanios,2019,Q2,13,28,44
Anthony Platanios,2019,Q3,0,0,0
Anthony Platanios,2019,Q4,0,0,0
Anthony Platanios,2018,Q1,1,0,0
Anthony Platanios,2018,Q2,0,0,0
Anthony Platanios,2018,Q3,0,0,0
Anthony Platanios,2018,Q4,0,0,0
Anthony Platanios,2017,Q1,0,0,0
Anthony Platanios,2017,Q2,0,0,0
Anthony Platanios,2017,Q3,21,171,120
Anthony Platanios,2017,Q4,3,82,2
Krzysztof Laskowski,2020,Q1,0,0,0
Krzysztof Laskowski,2020,Q2,0,0,0
Krzysztof Laskowski,2020,Q3,2,23,15
Krzysztof Laskowski,2020,Q4,0,0,0
HyoukJoong Lee,2020,Q1,68,923,131
HyoukJoong Lee,2020,Q2,46,1149,257
HyoukJoong Lee,2020,Q3,4,66,0
HyoukJoong Lee,2020,Q4,0,0,0
HyoukJoong Lee,2019,Q1,6,135,67
HyoukJoong Lee,2019,Q2,71,915,623
HyoukJoong Lee,2019,Q3,3,30,4
HyoukJoong Lee,2019,Q4,45,1153,131
HyoukJoong Lee,2018,Q1,17,1455,160
HyoukJoong Lee,2018,Q2,20,155,41
HyoukJoong Lee,2018,Q3,26,316,104
HyoukJoong Lee,2018,Q4,7,15,10
HyoukJoong Lee,2017,Q1,14,198,42
HyoukJoong Lee,2017,Q2,12,489,134
HyoukJoong Lee,2017,Q3,9,426,28
HyoukJoong Lee,2017,Q4,74,1211,160
Lakshay Tokas,2020,Q1,4,197,190
Lakshay Tokas,2020,Q2,0,0,0
Lakshay Tokas,2020,Q3,2,6,6
Lakshay Tokas,2020,Q4,0,0,0
Lakshay Tokas,2019,Q1,1,0,0
Lakshay Tokas,2019,Q2,0,0,0
Lakshay Tokas,2019,Q3,2,0,2
Lakshay Tokas,2019,Q4,1,0,0
Shawn Presser,2020,Q1,0,0,0
Shawn Presser,2020,Q2,1,8,2
Shawn Presser,2020,Q3,1,2,2
Shawn Presser,2020,Q4,0,0,0
Shawn Presser,2019,Q1,0,0,0
Shawn Presser,2019,Q2,0,0,0
Shawn Presser,2019,Q3,0,0,0
Shawn Presser,2019,Q4,2,4,4
Steenu Johnson,2020,Q1,0,0,0
Steenu Johnson,2020,Q2,14,278,88
Steenu Johnson,2020,Q3,19,130,84
Steenu Johnson,2020,Q4,0,0,0
Terry Huang,2020,Q1,1,68,2
Terry Huang,2020,Q2,0,0,0
Terry Huang,2020,Q3,1,4,0
Terry Huang,2020,Q4,0,0,0
Terry Huang,2019,Q1,1,2,0
Terry Huang,2019,Q2,3,11,0
Terry Huang,2019,Q3,0,0,0
Terry Huang,2019,Q4,0,0,0
Tamas Nyiri,2020,Q1,0,0,0
Tamas Nyiri,2020,Q2,16,394,360
Tamas Nyiri,2020,Q3,6,59,8
Tamas Nyiri,2020,Q4,0,0,0
Souradeep Nanda,2020,Q1,0,0,0
Souradeep Nanda,2020,Q2,0,0,0
Souradeep Nanda,2020,Q3,6,93,54
Souradeep Nanda,2020,Q4,0,0,0
bbbboom,2020,Q1,9,305,291
bbbboom,2020,Q2,0,0,0
bbbboom,2020,Q3,1,6,2
bbbboom,2020,Q4,0,0,0
Andy Lou,2020,Q1,0,0,0
Andy Lou,2020,Q2,0,0,0
Andy Lou,2020,Q3,2,9,8
Andy Lou,2020,Q4,0,0,0
Cheng CHEN,2020,Q1,0,0,0
Cheng CHEN,2020,Q2,0,0,0
Cheng CHEN,2020,Q3,3,0,0
Cheng CHEN,2020,Q4,0,0,0
Cheng CHEN,2018,Q1,0,0,0
Cheng CHEN,2018,Q2,0,0,0
Cheng CHEN,2018,Q3,1,0,0
Cheng CHEN,2018,Q4,0,0,0
Amy Skerry-Ryan,2020,Q1,10,145,26
Amy Skerry-Ryan,2020,Q2,1,0,0
Amy Skerry-Ryan,2020,Q3,3,128,17
Amy Skerry-Ryan,2020,Q4,0,0,0
Amy Skerry-Ryan,2019,Q1,0,0,0
Amy Skerry-Ryan,2019,Q2,0,0,0
Amy Skerry-Ryan,2019,Q3,9,97,34
Amy Skerry-Ryan,2019,Q4,7,140,22
Alexandre Lissy,2020,Q1,0,0,0
Alexandre Lissy,2020,Q2,0,0,0
Alexandre Lissy,2020,Q3,1,5,2
Alexandre Lissy,2020,Q4,0,0,0
daria,2020,Q1,0,0,0
daria,2020,Q2,0,0,0
daria,2020,Q3,29,484,448
daria,2020,Q4,0,0,0
Taré Gaskin,2020,Q1,0,0,0
Taré Gaskin,2020,Q2,0,0,0
Taré Gaskin,2020,Q3,141,730,479
Taré Gaskin,2020,Q4,0,0,0
Karmel Allison,2020,Q1,3,238,33
Karmel Allison,2020,Q2,1,3,0
Karmel Allison,2020,Q3,173,1434,1403
Karmel Allison,2020,Q4,0,0,0
Karmel Allison,2019,Q1,10,464,691
Karmel Allison,2019,Q2,36,890,246
Karmel Allison,2019,Q3,6,61,28
Karmel Allison,2019,Q4,2,114,0
Karmel Allison,2018,Q1,7,207,0
Karmel Allison,2018,Q2,50,3681,520
Karmel Allison,2018,Q3,46,529,319
Karmel Allison,2018,Q4,52,1686,850
tg-at-google,2020,Q1,0,0,0
tg-at-google,2020,Q2,44,44,39
tg-at-google,2020,Q3,56,109,297
tg-at-google,2020,Q4,0,0,0
Benoit Jacob,2020,Q1,268,3511,1776
Benoit Jacob,2020,Q2,211,449,34221
Benoit Jacob,2020,Q3,18,72,60
Benoit Jacob,2020,Q4,0,0,0
Benoit Jacob,2019,Q1,0,0,0
Benoit Jacob,2019,Q2,331,8976,4418
Benoit Jacob,2019,Q3,154,3130,1693
Benoit Jacob,2019,Q4,7,80,14
Niranjan Hasabnis,2020,Q1,61,2514,1368
Niranjan Hasabnis,2020,Q2,28,1302,790
Niranjan Hasabnis,2020,Q3,6,1007,636
Niranjan Hasabnis,2020,Q4,0,0,0
Niranjan Hasabnis,2019,Q1,11,429,168
Niranjan Hasabnis,2019,Q2,26,236,192
Niranjan Hasabnis,2019,Q3,24,354,178
Niranjan Hasabnis,2019,Q4,13,1277,1671
Niranjan Hasabnis,2018,Q1,9,117,28
Niranjan Hasabnis,2018,Q2,9,343,36
Niranjan Hasabnis,2018,Q3,13,267,88
Niranjan Hasabnis,2018,Q4,16,679,95
Niranjan Hasabnis,2017,Q1,26,4518,306
Niranjan Hasabnis,2017,Q2,44,4809,2084
Niranjan Hasabnis,2017,Q3,4,73,44
Niranjan Hasabnis,2017,Q4,2,179,70
Gabriel Rasskin,2020,Q1,0,0,0
Gabriel Rasskin,2020,Q2,8,113,46
Gabriel Rasskin,2020,Q3,21,370,54
Gabriel Rasskin,2020,Q4,0,0,0
Alan Anderson,2020,Q1,0,0,0
Alan Anderson,2020,Q2,0,0,0
Alan Anderson,2020,Q3,1,0,0
Alan Anderson,2020,Q4,0,0,0
Hemal Mamtora,2020,Q1,0,0,0
Hemal Mamtora,2020,Q2,0,0,0
Hemal Mamtora,2020,Q3,1,2,2
Hemal Mamtora,2020,Q4,0,0,0
Hubert Eichner,2020,Q1,0,0,0
Hubert Eichner,2020,Q2,0,0,0
Hubert Eichner,2020,Q3,1,6,6
Hubert Eichner,2020,Q4,0,0,0
Vividha,2020,Q1,0,0,0
Vividha,2020,Q2,0,0,0
Vividha,2020,Q3,1,0,0
Vividha,2020,Q4,0,0,0
Haifeng Jin,2020,Q1,0,0,0
Haifeng Jin,2020,Q2,21,201,229
Haifeng Jin,2020,Q3,28,890,838
Haifeng Jin,2020,Q4,0,0,0
Haifeng Jin,2019,Q1,0,0,0
Haifeng Jin,2019,Q2,0,0,0
Haifeng Jin,2019,Q3,1,2,2
Haifeng Jin,2019,Q4,0,0,0
Pablo Samuel Castro,2020,Q1,0,0,0
Pablo Samuel Castro,2020,Q2,0,0,0
Pablo Samuel Castro,2020,Q3,2,2,0
Pablo Samuel Castro,2020,Q4,0,0,0
Hannes Achleitner,2020,Q1,0,0,0
Hannes Achleitner,2020,Q2,1,0,0
Hannes Achleitner,2020,Q3,9,10,8
Hannes Achleitner,2020,Q4,0,0,0
Jonah Kohn,2020,Q1,0,0,0
Jonah Kohn,2020,Q2,8,4,4
Jonah Kohn,2020,Q3,1,7,2
Jonah Kohn,2020,Q4,0,0,0
abhichou4,2020,Q1,0,0,0
abhichou4,2020,Q2,22,223,121
abhichou4,2020,Q3,11,356,256
abhichou4,2020,Q4,0,0,0
Sayed Hadi Hashemi,2020,Q1,0,0,0
Sayed Hadi Hashemi,2020,Q2,0,0,0
Sayed Hadi Hashemi,2020,Q3,1,2,2
Sayed Hadi Hashemi,2020,Q4,0,0,0
Sayed Hadi Hashemi,2018,Q1,6,115,2
Sayed Hadi Hashemi,2018,Q2,0,0,0
Sayed Hadi Hashemi,2018,Q3,0,0,0
Sayed Hadi Hashemi,2018,Q4,0,0,0
Sayed Hadi Hashemi,2017,Q1,0,0,0
Sayed Hadi Hashemi,2017,Q2,2,41,21
Sayed Hadi Hashemi,2017,Q3,0,0,0
Sayed Hadi Hashemi,2017,Q4,0,0,0
Ty Mick,2020,Q1,0,0,0
Ty Mick,2020,Q2,0,0,0
Ty Mick,2020,Q3,1,3,3
Ty Mick,2020,Q4,0,0,0
Fausto Morales,2020,Q1,2,5,2
Fausto Morales,2020,Q2,1,4,0
Fausto Morales,2020,Q3,1,2,0
Fausto Morales,2020,Q4,0,0,0
redwrasse,2020,Q1,0,0,0
redwrasse,2020,Q2,0,0,0
redwrasse,2020,Q3,1,0,0
redwrasse,2020,Q4,0,0,0
R. Alex hofer,2020,Q1,0,0,0
R. Alex hofer,2020,Q2,0,0,0
R. Alex hofer,2020,Q3,2,33,11
R. Alex hofer,2020,Q4,0,0,0
Koki Ibukuro,2020,Q1,1,2,0
Koki Ibukuro,2020,Q2,0,0,0
Koki Ibukuro,2020,Q3,0,0,0
Koki Ibukuro,2020,Q4,0,0,0
Koki Ibukuro,2019,Q1,0,0,0
Koki Ibukuro,2019,Q2,0,0,0
Koki Ibukuro,2019,Q3,0,0,0
Koki Ibukuro,2019,Q4,18,240,65
Jakob Buchgraber,2020,Q1,139,898,20570
Jakob Buchgraber,2020,Q2,12,29,14
Jakob Buchgraber,2020,Q3,12,108,108
Jakob Buchgraber,2020,Q4,0,0,0
Benjamin Peterson,2020,Q1,0,0,0
Benjamin Peterson,2020,Q2,0,0,0
Benjamin Peterson,2020,Q3,5,133,126
Benjamin Peterson,2020,Q4,0,0,0
Benjamin Peterson,2019,Q1,0,0,0
Benjamin Peterson,2019,Q2,1,3,0
Benjamin Peterson,2019,Q3,0,0,0
Benjamin Peterson,2019,Q4,0,0,0
902449@58880@bigcat_chen@ASIC,2020,Q1,0,0,0
902449@58880@bigcat_chen@ASIC,2020,Q2,37,2664,2298
902449@58880@bigcat_chen@ASIC,2020,Q3,10,441,2
902449@58880@bigcat_chen@ASIC,2020,Q4,0,0,0
bubblebooy,2020,Q1,0,0,0
bubblebooy,2020,Q2,0,0,0
bubblebooy,2020,Q3,3,5,5
bubblebooy,2020,Q4,0,0,0
Prasad Nikam,2020,Q1,0,0,0
Prasad Nikam,2020,Q2,14,1398,677
Prasad Nikam,2020,Q3,0,0,0
Prasad Nikam,2020,Q4,0,0,0
Marcel Hlopko,2020,Q1,0,0,0
Marcel Hlopko,2020,Q2,2,13,18
Marcel Hlopko,2020,Q3,1,36,0
Marcel Hlopko,2020,Q4,0,0,0
Marcel Hlopko,2019,Q1,10,0,50
Marcel Hlopko,2019,Q2,0,0,0
Marcel Hlopko,2019,Q3,0,0,0
Marcel Hlopko,2019,Q4,0,0,0
Marcel Hlopko,2017,Q1,0,0,0
Marcel Hlopko,2017,Q2,1,6,0
Marcel Hlopko,2017,Q3,0,0,0
Marcel Hlopko,2017,Q4,0,0,0
CuiYifeng,2020,Q1,8,811,8
CuiYifeng,2020,Q2,10,227,360
CuiYifeng,2020,Q3,5,28,38
CuiYifeng,2020,Q4,0,0,0
tenglu,2020,Q1,0,0,0
tenglu,2020,Q2,13,138,83
tenglu,2020,Q3,0,0,0
tenglu,2020,Q4,0,0,0
Zachary Deane-Mayer,2020,Q1,0,0,0
Zachary Deane-Mayer,2020,Q2,0,0,0
Zachary Deane-Mayer,2020,Q3,1,0,0
Zachary Deane-Mayer,2020,Q4,0,0,0
Tare Gaskin,2020,Q1,0,0,0
Tare Gaskin,2020,Q2,252,659,640
Tare Gaskin,2020,Q3,23,70,63
Tare Gaskin,2020,Q4,0,0,0
Toby Boyd,2020,Q1,0,0,0
Toby Boyd,2020,Q2,0,0,0
Toby Boyd,2020,Q3,1,0,0
Toby Boyd,2020,Q4,0,0,0
Toby Boyd,2019,Q1,1,6,0
Toby Boyd,2019,Q2,0,0,0
Toby Boyd,2019,Q3,15,155,90
Toby Boyd,2019,Q4,0,0,0
Toby Boyd,2018,Q1,0,0,0
Toby Boyd,2018,Q2,0,0,0
Toby Boyd,2018,Q3,10,367,393
Toby Boyd,2018,Q4,10,137,165
Toby Boyd,2017,Q1,3,119,134
Toby Boyd,2017,Q2,23,1427,655
Toby Boyd,2017,Q3,9,672,173
Toby Boyd,2017,Q4,1,3,0
Aart Bik,2020,Q1,1,0,23
Aart Bik,2020,Q2,1,3,3
Aart Bik,2020,Q3,1,9,0
Aart Bik,2020,Q4,0,0,0
Aart Bik,2019,Q1,0,0,0
Aart Bik,2019,Q2,0,0,0
Aart Bik,2019,Q3,0,0,0
Aart Bik,2019,Q4,32,1105,191
rahul-kamat,2020,Q1,0,0,0
rahul-kamat,2020,Q2,55,1368,544
rahul-kamat,2020,Q3,21,233,73
rahul-kamat,2020,Q4,0,0,0
bzhaoopenstack,2020,Q1,0,0,0
bzhaoopenstack,2020,Q2,1,0,0
bzhaoopenstack,2020,Q3,2,0,0
bzhaoopenstack,2020,Q4,0,0,0
Martin Wicke,2020,Q1,4,38,8
Martin Wicke,2020,Q2,2,51,7
Martin Wicke,2020,Q3,4,23,10
Martin Wicke,2020,Q4,0,0,0
Martin Wicke,2019,Q1,73,1919,1215
Martin Wicke,2019,Q2,28,574,315
Martin Wicke,2019,Q3,21,161,61
Martin Wicke,2019,Q4,9,137,89
Martin Wicke,2018,Q1,471,2714,4161
Martin Wicke,2018,Q2,15,108,29
Martin Wicke,2018,Q3,7,29,13
Martin Wicke,2018,Q4,104,1238,1042
Martin Wicke,2017,Q1,417,12497,9964
Martin Wicke,2017,Q2,311,1159,15156
Martin Wicke,2017,Q3,88,438,5808
Martin Wicke,2017,Q4,1881,46399,34843
Martin Wicke,2016,Q1,406,11355,1945
Martin Wicke,2016,Q2,295,10449,4148
Martin Wicke,2016,Q3,244,10232,6871
Martin Wicke,2016,Q4,248,4509,4183
Martin Wicke,2015,Q1,0,0,0
Martin Wicke,2015,Q2,0,0,0
Martin Wicke,2015,Q3,0,0,0
Martin Wicke,2015,Q4,7,26,23
ZhuBaohe,2020,Q1,0,0,0
ZhuBaohe,2020,Q2,0,0,0
ZhuBaohe,2020,Q3,1,3,3
ZhuBaohe,2020,Q4,0,0,0
Gaurav Singh,2020,Q1,24,25,26
Gaurav Singh,2020,Q2,8,13,2
Gaurav Singh,2020,Q3,0,0,0
Gaurav Singh,2020,Q4,0,0,0
Vladimir Menshakov,2020,Q1,0,0,0
Vladimir Menshakov,2020,Q2,4,137,0
Vladimir Menshakov,2020,Q3,0,0,0
Vladimir Menshakov,2020,Q4,0,0,0
aaa.jq,2020,Q1,0,0,0
aaa.jq,2020,Q2,1,6,2
aaa.jq,2020,Q3,2,19,3
aaa.jq,2020,Q4,0,0,0
Vishal Subbiah,2020,Q1,0,0,0
Vishal Subbiah,2020,Q2,4,11,6
Vishal Subbiah,2020,Q3,2,4,8
Vishal Subbiah,2020,Q4,0,0,0
Vishal Subbiah,2019,Q1,0,0,0
Vishal Subbiah,2019,Q2,0,0,0
Vishal Subbiah,2019,Q3,0,0,0
Vishal Subbiah,2019,Q4,3,16,12
MichelBr,2020,Q1,0,0,0
MichelBr,2020,Q2,0,0,0
MichelBr,2020,Q3,1,0,0
MichelBr,2020,Q4,0,0,0
ANSHUMAN TRIPATHY,2020,Q1,10,41,32
ANSHUMAN TRIPATHY,2020,Q2,1,8,11
ANSHUMAN TRIPATHY,2020,Q3,1,2,0
ANSHUMAN TRIPATHY,2020,Q4,0,0,0
ANSHUMAN TRIPATHY,2019,Q1,56,1892,867
ANSHUMAN TRIPATHY,2019,Q2,37,361,174
ANSHUMAN TRIPATHY,2019,Q3,10,75,16
ANSHUMAN TRIPATHY,2019,Q4,5,23,35
Harirai,2020,Q1,0,0,0
Harirai,2020,Q2,0,0,0
Harirai,2020,Q3,1,4,4
Harirai,2020,Q4,0,0,0
qhduan,2020,Q1,0,0,0
qhduan,2020,Q2,0,0,0
qhduan,2020,Q3,2,6,6
qhduan,2020,Q4,0,0,0
Torsten Rudolf,2020,Q1,0,0,0
Torsten Rudolf,2020,Q2,0,0,0
Torsten Rudolf,2020,Q3,2,0,0
Torsten Rudolf,2020,Q4,0,0,0
XingyuLong,2020,Q1,0,0,0
XingyuLong,2020,Q2,326,8601,2137
XingyuLong,2020,Q3,0,0,0
XingyuLong,2020,Q4,0,0,0
Rishit Dagli,2020,Q1,0,0,0
Rishit Dagli,2020,Q2,8,0,0
Rishit Dagli,2020,Q3,0,0,0
Rishit Dagli,2020,Q4,0,0,0
Davide Libenzi,2020,Q1,51,1500,142
Davide Libenzi,2020,Q2,45,826,274
Davide Libenzi,2020,Q3,0,0,0
Davide Libenzi,2020,Q4,0,0,0
Davide Libenzi,2019,Q1,51,1243,452
Davide Libenzi,2019,Q2,43,2439,718
Davide Libenzi,2019,Q3,5,22,2
Davide Libenzi,2019,Q4,27,667,477
Davide Libenzi,2018,Q1,0,0,0
Davide Libenzi,2018,Q2,0,0,0
Davide Libenzi,2018,Q3,0,0,0
Davide Libenzi,2018,Q4,16,161,23
Gauri1 Deshpande,2020,Q1,0,0,0
Gauri1 Deshpande,2020,Q2,2,4,4
Gauri1 Deshpande,2020,Q3,0,0,0
Gauri1 Deshpande,2020,Q4,0,0,0
settle,2020,Q1,0,0,0
settle,2020,Q2,24,179,116
settle,2020,Q3,0,0,0
settle,2020,Q4,0,0,0
Chris Gorgolewski,2020,Q1,0,0,0
Chris Gorgolewski,2020,Q2,2,13,0
Chris Gorgolewski,2020,Q3,0,0,0
Chris Gorgolewski,2020,Q4,0,0,0
Ashwin Murthy,2020,Q1,36,921,146
Ashwin Murthy,2020,Q2,13,511,141
Ashwin Murthy,2020,Q3,0,0,0
Ashwin Murthy,2020,Q4,0,0,0
Ashwin Murthy,2019,Q1,0,0,0
Ashwin Murthy,2019,Q2,6,87,9
Ashwin Murthy,2019,Q3,68,3160,611
Ashwin Murthy,2019,Q4,43,742,175
Jack Hessel,2020,Q1,0,0,0
Jack Hessel,2020,Q2,2,5,0
Jack Hessel,2020,Q3,0,0,0
Jack Hessel,2020,Q4,0,0,0
Tony,2020,Q1,0,0,0
Tony,2020,Q2,2,5,4
Tony,2020,Q3,0,0,0
Tony,2020,Q4,0,0,0
Giorgio Arena,2020,Q1,3,174,18
Giorgio Arena,2020,Q2,7,504,221
Giorgio Arena,2020,Q3,0,0,0
Giorgio Arena,2020,Q4,0,0,0
Giorgio Arena,2019,Q1,0,0,0
Giorgio Arena,2019,Q2,0,0,0
Giorgio Arena,2019,Q3,1,16,188
Giorgio Arena,2019,Q4,9,1432,152
Srihari Humbarwadi,2020,Q1,0,0,0
Srihari Humbarwadi,2020,Q2,1,6,6
Srihari Humbarwadi,2020,Q3,0,0,0
Srihari Humbarwadi,2020,Q4,0,0,0
Srihari Humbarwadi,2019,Q1,0,0,0
Srihari Humbarwadi,2019,Q2,0,0,0
Srihari Humbarwadi,2019,Q3,0,0,0
Srihari Humbarwadi,2019,Q4,16,109,107
hedgehog91,2020,Q1,0,0,0
hedgehog91,2020,Q2,1,0,0
hedgehog91,2020,Q3,0,0,0
hedgehog91,2020,Q4,0,0,0
Phil Pearl,2020,Q1,8,487,274
Phil Pearl,2020,Q2,4,493,193
Phil Pearl,2020,Q3,0,0,0
